154, 3, Albatera
155, 3, Alcalalí
156, 3, Alcocer de Planes
157, 3, Alcoleja
158, 3, Alcoy/Alcoi
159, 3, Alfafara
160, 3, Alfàs del Pi l
161, 3, Algorfa
162, 3, Algueña
163, 3, Alicante/Alacant
164, 3, Almoradí
165, 3, Almudaina
166, 3, Alqueria dAsnar l
167, 3, Altea
168, 3, Aspe
169, 3, Balones
170, 3, Banyeres de Mariola
171, 3, Benasau
172, 3, Beneixama
173, 3, Benejúzar
174, 3, Benferri
175, 3, Beniarbeig
176, 3, Beniardá
177, 3, Beniarrés
178, 3, Benidoleig
179, 3, Benidorm
180, 3, Benifallim
181, 3, Benifato
182, 3, Benigembla
183, 3, Benijófar
184, 3, Benilloba
185, 3, Benillup
186, 3, Benimantell
187, 3, Benimarfull
188, 3, Benimassot
189, 3, Benimeli
190, 3, Benissa
191, 3, Benitachell/Poble Nou de Benitatxell el
192, 3, Biar
193, 3, Bigastro
194, 3, Bolulla
195, 3, Busot
196, 3, Callosa de Segura
197, 3, Callosa dEn Sarrià
198, 3, Calpe/Calp
199, 3, Campello el
200, 3, Campo de Mirra/Camp de Mirra el
201, 3, Cañada
202, 3, Castalla
203, 3, Castell de Castells
204, 3, Castell de Guadalest el
205, 3, Catral
206, 3, Cocentaina
207, 3, Confrides
208, 3, Cox
209, 3, Crevillent
210, 3, Daya Nueva
211, 3, Daya Vieja
212, 3, Dénia
213, 3, Dolores
214, 3, Elche/Elx
215, 3, Elda
216, 3, Facheca
217, 3, Famorca
218, 3, Finestrat
219, 3, Fondó de les Neus el
220, 3, Formentera del Segura
221, 3, Gaianes
222, 3, Gata de Gorgos
223, 3, Gorga
224, 3, Granja de Rocamora
225, 3, Guardamar del Segura
226, 3, Hondón de los Frailes
227, 3, Ibi
228, 3, Jacarilla
229, 3, Jalón/Xaló
230, 3, Jávea/Xàbia
231, 3, Jijona/Xixona
232, 3, Llíber
233, 3, Lorcha/Orxa l
234, 3, Millena
235, 3, Monforte del Cid
236, 3, Monóvar/Monòver
237, 3, Montesinos Los
238, 3, Murla
239, 3, Muro de Alcoy
240, 3, Mutxamel
241, 3, Novelda
242, 3, Nucia la
243, 3, Ondara
244, 3, Onil
245, 3, Orba
246, 3, Orihuela
247, 3, Orxeta
248, 3, Parcent
249, 3, Pedreguer
250, 3, Pego
251, 3, Penàguila
252, 3, Petrer
253, 3, Pilar de la Horadada
254, 3, Pinós el/Pinoso
255, 3, Planes
256, 3, Poblets els
257, 3, Polop
258, 3, Quatretondeta
259, 3, Rafal
260, 3, Ràfol dAlmúnia El
261, 3, Redován
262, 3, Relleu
263, 3, Rojales
264, 3, Romana la
265, 3, Sagra
266, 3, Salinas
267, 3, San Fulgencio
268, 3, San Isidro
269, 3, San Miguel de Salinas
270, 3, San Vicente del Raspeig/Sant Vicent del Raspeig
271, 3, Sanet y Negrals
272, 3, Sant Joan dAlacant
273, 3, Santa Pola
274, 3, Sax
275, 3, Sella
276, 3, Senija
277, 3, Tàrbena
278, 3, Teulada
279, 3, Tibi
280, 3, Tollos
281, 3, Tormos
282, 3, Torremanzanas/Torre de les Maçanes la
283, 3, Torrevieja
284, 3, Vall dAlcalà la
285, 3, Vall de Ebo
286, 3, Vall de Gallinera
287, 3, Vall de Laguar la
288, 3, Verger el
289, 3, Villajoyosa/Vila Joiosa la
290, 3, Villena
291, 4, Abla
292, 4, Abrucena
293, 4, Adra
294, 4, Albánchez
295, 4, Alboloduy
296, 4, Albox
297, 4, Alcolea
298, 4, Alcóntar
299, 4, Alcudia de Monteagud
300, 4, Alhabia
301, 4, Alhama de Almería
302, 4, Alicún
303, 4, Almería
304, 4, Almócita
305, 4, Alsodux
306, 4, Antas
307, 4, Arboleas
308, 4, Armuña de Almanzora
309, 4, Bacares
310, 4, Bayárcal
311, 4, Bayarque
312, 4, Bédar
313, 4, Beires
314, 4, Benahadux
315, 4, Benitagla
316, 4, Benizalón
317, 4, Bentarique
318, 4, Berja
319, 4, Canjáyar
320, 4, Cantoria
321, 4, Carboneras
322, 4, Castro de Filabres
323, 4, Chercos
324, 4, Chirivel
325, 4, Cóbdar
326, 4, Cuevas del Almanzora
327, 4, Dalías
328, 4, Ejido El
329, 4, Enix
330, 4, Felix
331, 4, Fines
332, 4, Fiñana
333, 4, Fondón
334, 4, Gádor
335, 4, Gallardos Los
336, 4, Garrucha
337, 4, Gérgal
338, 4, Huécija
339, 4, Huércal de Almería
340, 4, Huércal-Overa
341, 4, Illar
342, 4, Instinción
343, 4, Laroya
344, 4, Láujar de Andarax
345, 4, Líjar
346, 4, Lubrín
347, 4, Lucainena de las Torres
348, 4, Lúcar
349, 4, Macael
350, 4, María
351, 4, Mojácar
352, 4, Mojonera La
353, 4, Nacimiento
354, 4, Níjar
355, 4, Ohanes
356, 4, Olula de Castro
357, 4, Olula del Río
358, 4, Oria
359, 4, Padules
360, 4, Partaloa
361, 4, Paterna del Río
362, 4, Pechina
363, 4, Pulpí
364, 4, Purchena
365, 4, Rágol
366, 4, Rioja
367, 4, Roquetas de Mar
368, 4, Santa Cruz de Marchena
369, 4, Santa Fe de Mondújar
370, 4, Senés
371, 4, Serón
372, 4, Sierro
373, 4, Somontín
374, 4, Sorbas
375, 4, Suflí
376, 4, Tabernas
377, 4, Taberno
378, 4, Tahal
379, 4, Terque
380, 4, Tíjola
381, 4, Tres Villas Las
382, 4, Turre
383, 4, Turrillas
384, 4, Uleila del Campo
385, 4, Urrácal
386, 4, Velefique
387, 4, Vélez-Blanco
388, 4, Vélez-Rubio
389, 4, Vera
390, 4, Viator
391, 4, Vícar
392, 4, Zurgena
393, 5, Adanero
394, 5, Adrada La
395, 5, Albornos
396, 5, Aldeanueva de Santa Cruz
397, 5, Aldeaseca
398, 5, Aldehuela La
399, 5, Amavida
400, 5, Arenal El
401, 5, Arenas de San Pedro
402, 5, Arevalillo
403, 5, Arévalo
404, 5, Aveinte
405, 5, Avellaneda
406, 5, Ávila
407, 5, Barco de Ávila El
408, 5, Barraco El
409, 5, Barromán
410, 5, Becedas
411, 5, Becedillas
412, 5, Bercial de Zapardiel
413, 5, Berlanas Las
414, 5, Bernuy-Zapardiel
415, 5, Berrocalejo de Aragona
416, 5, Blascomillán
417, 5, Blasconuño de Matacabras
418, 5, Blascosancho
419, 5, Bohodón El
420, 5, Bohoyo
421, 5, Bonilla de la Sierra
422, 5, Brabos
423, 5, Bularros
424, 5, Burgohondo
425, 5, Cabezas de Alambre
426, 5, Cabezas del Pozo
427, 5, Cabezas del Villar
428, 5, Cabizuela
429, 5, Canales
430, 5, Candeleda
431, 5, Cantiveros
432, 5, Cardeñosa
433, 5, Carrera La
434, 5, Casas del Puerto
435, 5, Casasola
436, 5, Casavieja
437, 5, Casillas
438, 5, Castellanos de Zapardiel
439, 5, Cebreros
440, 5, Cepeda la Mora
441, 5, Chamartín
442, 5, Cillán
443, 5, Cisla
444, 5, Colilla La
445, 5, Collado de Contreras
446, 5, Collado del Mirón
447, 5, Constanzana
448, 5, Crespos
449, 5, Cuevas del Valle
450, 5, Diego del Carpio
451, 5, Donjimeno
452, 5, Donvidas
453, 5, Espinosa de los Caballeros
454, 5, Flores de Ávila
455, 5, Fontiveros
456, 5, Fresnedilla
457, 5, Fresno El
458, 5, Fuente el Saúz
459, 5, Fuentes de Año
460, 5, Gallegos de Altamiros
461, 5, Gallegos de Sobrinos
462, 5, Garganta del Villar
463, 5, Gavilanes
464, 5, Gemuño
465, 5, Gil García
466, 5, Gilbuena
467, 5, Gimialcón
468, 5, Gotarrendura
469, 5, Grandes y San Martín
470, 5, Guisando
471, 5, Gutierre-Muñoz
472, 5, Hernansancho
473, 5, Herradón de Pinares
474, 5, Herreros de Suso
475, 5, Higuera de las Dueñas
476, 5, Hija de Dios La
477, 5, Horcajada La
478, 5, Horcajo de las Torres
479, 5, Hornillo El
480, 5, Hoyo de Pinares El
481, 5, Hoyocasero
482, 5, Hoyorredondo
483, 5, Hoyos de Miguel Muñoz
484, 5, Hoyos del Collado
485, 5, Hoyos del Espino
486, 5, Hurtumpascual
487, 5, Junciana
488, 5, Langa
489, 5, Lanzahíta
490, 5, Llanos de Tormes Los
491, 5, Losar del Barco El
492, 5, Madrigal de las Altas Torres
493, 5, Maello
494, 5, Malpartida de Corneja
495, 5, Mamblas
496, 5, Mancera de Arriba
497, 5, Manjabálago
498, 5, Marlín
499, 5, Martiherrero
500, 5, Martínez
501, 5, Mediana de Voltoya
502, 5, Medinilla
503, 5, Mengamuñoz
504, 5, Mesegar de Corneja
505, 5, Mijares
506, 5, Mingorría
507, 5, Mirón El
508, 5, Mironcillo
509, 5, Mirueña de los Infanzones
510, 5, Mombeltrán
511, 5, Monsalupe
512, 5, Moraleja de Matacabras
513, 5, Muñana
514, 5, Muñico
515, 5, Muñogalindo
516, 5, Muñogrande
517, 5, Muñomer del Peco
518, 5, Muñopepe
519, 5, Muñosancho
520, 5, Muñotello
521, 5, Narrillos del Álamo
522, 5, Narrillos del Rebollar
523, 5, Narros de Saldueña
524, 5, Narros del Castillo
525, 5, Narros del Puerto
526, 5, Nava de Arévalo
527, 5, Nava del Barco
528, 5, Navacepedilla de Corneja
529, 5, Navadijos
530, 5, Navaescurial
531, 5, Navahondilla
532, 5, Navalacruz
533, 5, Navalmoral
534, 5, Navalonguilla
535, 5, Navalosa
536, 5, Navalperal de Pinares
537, 5, Navalperal de Tormes
538, 5, Navaluenga
539, 5, Navaquesera
540, 5, Navarredonda de Gredos
541, 5, Navarredondilla
542, 5, Navarrevisca
543, 5, Navas del Marqués Las
544, 5, Navatalgordo
545, 5, Navatejares
546, 5, Neila de San Miguel
547, 5, Niharra
548, 5, Ojos-Albos
549, 5, Orbita
550, 5, Oso El
551, 5, Padiernos
552, 5, Pajares de Adaja
553, 5, Palacios de Goda
554, 5, Papatrigo
555, 5, Parral El
556, 5, Pascualcobo
557, 5, Pedro Bernardo
558, 5, Pedro-Rodríguez
559, 5, Peguerinos
560, 5, Peñalba de Ávila
561, 5, Piedrahíta
562, 5, Piedralaves
563, 5, Poveda
564, 5, Poyales del Hoyo
565, 5, Pozanco
566, 5, Pradosegar
567, 5, Puerto Castilla
568, 5, Rasueros
569, 5, Riocabado
570, 5, Riofrío
571, 5, Rivilla de Barajas
572, 5, Salobral
573, 5, Salvadiós
574, 5, San Bartolomé de Béjar
575, 5, San Bartolomé de Corneja
576, 5, San Bartolomé de Pinares
577, 5, San Esteban de los Patos
578, 5, San Esteban de Zapardiel
579, 5, San Esteban del Valle
580, 5, San García de Ingelmos
581, 5, San Juan de Gredos
582, 5, San Juan de la Encinilla
583, 5, San Juan de la Nava
584, 5, San Juan del Molinillo
585, 5, San Juan del Olmo
586, 5, San Lorenzo de Tormes
587, 5, San Martín de la Vega del Alberche
588, 5, San Martín del Pimpollar
589, 5, San Miguel de Corneja
590, 5, San Miguel de Serrezuela
591, 5, San Pascual
592, 5, San Pedro del Arroyo
593, 5, San Vicente de Arévalo
594, 5, Sanchidrián
595, 5, Sanchorreja
596, 5, Santa Cruz de Pinares
597, 5, Santa Cruz del Valle
598, 5, Santa María de los Caballeros
599, 5, Santa María del Arroyo
600, 5, Santa María del Berrocal
601, 5, Santa María del Cubillo
602, 5, Santa María del Tiétar
603, 5, Santiago del Collado
604, 5, Santiago del Tormes
605, 5, Santo Domingo de las Posadas
606, 5, Santo Tomé de Zabarcos
607, 5, Serrada La
608, 5, Serranillos
609, 5, Sigeres
610, 5, Sinlabajos
611, 5, Solana de Ávila
612, 5, Solana de Rioalmar
613, 5, Solosancho
614, 5, Sotalbo
615, 5, Sotillo de la Adrada
616, 5, Tiemblo El
617, 5, Tiñosillos
618, 5, Tolbaños
619, 5, Tormellas
620, 5, Tornadizos de Ávila
621, 5, Torre La
622, 5, Tórtoles
623, 5, Umbrías
624, 5, Vadillo de la Sierra
625, 5, Valdecasa
626, 5, Vega de Santa María
627, 5, Velayos
628, 5, Villaflor
629, 5, Villafranca de la Sierra
630, 5, Villanueva de Ávila
631, 5, Villanueva de Gómez
632, 5, Villanueva del Aceral
633, 5, Villanueva del Campillo
634, 5, Villar de Corneja
635, 5, Villarejo del Valle
636, 5, Villatoro
637, 5, Viñegra de Moraña
638, 5, Vita
639, 5, Zapardiel de la Cañada
640, 5, Zapardiel de la Ribera
641, 6, Acedera
642, 6, Aceuchal
643, 6, Ahillones
644, 6, Alange
645, 6, Albuera La
646, 6, Alburquerque
647, 6, Alconchel
648, 6, Alconera
649, 6, Aljucén
650, 6, Almendral
651, 6, Almendralejo
652, 6, Arroyo de San Serván
653, 6, Atalaya
654, 6, Azuaga
655, 6, Badajoz
656, 6, Barcarrota
657, 6, Baterno
658, 6, Benquerencia de la Serena
659, 6, Berlanga
660, 6, Bienvenida
661, 6, Bodonal de la Sierra
662, 6, Burguillos del Cerro
663, 6, Cabeza del Buey
664, 6, Cabeza la Vaca
665, 6, Calamonte
666, 6, Calera de León
667, 6, Calzadilla de los Barros
668, 6, Campanario
669, 6, Campillo de Llerena
670, 6, Capilla
671, 6, Carmonita
672, 6, Carrascalejo El
673, 6, Casas de Don Pedro
674, 6, Casas de Reina
675, 6, Castilblanco
676, 6, Castuera
677, 6, Cheles
678, 6, Codosera La
679, 6, Cordobilla de Lácara
680, 6, Coronada La
681, 6, Corte de Peleas
682, 6, Cristina
683, 6, Don Álvaro
684, 6, Don Benito
685, 6, Entrín Bajo
686, 6, Esparragalejo
687, 6, Esparragosa de la Serena
688, 6, Esparragosa de Lares
689, 6, Feria
690, 6, Fregenal de la Sierra
691, 6, Fuenlabrada de los Montes
692, 6, Fuente de Cantos
693, 6, Fuente del Arco
694, 6, Fuente del Maestre
695, 6, Fuentes de León
696, 6, Garbayuela
697, 6, Garlitos
698, 6, Garrovilla La
699, 6, Granja de Torrehermosa
700, 6, Guareña
701, 6, Haba La
702, 6, Helechosa de los Montes
703, 6, Herrera del Duque
704, 6, Higuera de la Serena
705, 6, Higuera de Llerena
706, 6, Higuera de Vargas
707, 6, Higuera la Real
708, 6, Hinojosa del Valle
709, 6, Hornachos
710, 6, Jerez de los Caballeros
711, 6, Lapa La
712, 6, Llera
713, 6, Llerena
714, 6, Lobón
715, 6, Magacela
716, 6, Maguilla
717, 6, Malcocinado
718, 6, Malpartida de la Serena
719, 6, Manchita
720, 6, Medellín
721, 6, Medina de las Torres
722, 6, Mengabril
723, 6, Mérida
724, 6, Mirandilla
725, 6, Monesterio
726, 6, Montemolín
727, 6, Monterrubio de la Serena
728, 6, Montijo
729, 6, Morera La
730, 6, Nava de Santiago La
731, 6, Navalvillar de Pela
732, 6, Nogales
733, 6, Oliva de la Frontera
734, 6, Oliva de Mérida
735, 6, Olivenza
736, 6, Orellana de la Sierra
737, 6, Orellana la Vieja
738, 6, Palomas
739, 6, Parra La
740, 6, Peñalsordo
741, 6, Peraleda del Zaucejo
742, 6, Puebla de Alcocer
743, 6, Puebla de la Calzada
744, 6, Puebla de la Reina
745, 6, Puebla de Obando
746, 6, Puebla de Sancho Pérez
747, 6, Puebla del Maestre
748, 6, Puebla del Prior
749, 6, Pueblonuevo del Guadiana
750, 6, Quintana de la Serena
751, 6, Reina
752, 6, Rena
753, 6, Retamal de Llerena
754, 6, Ribera del Fresno
755, 6, Risco
756, 6, Roca de la Sierra La
757, 6, Salvaleón
758, 6, Salvatierra de los Barros
759, 6, San Pedro de Mérida
760, 6, San Vicente de Alcántara
761, 6, Sancti-Spíritus
762, 6, Santa Amalia
763, 6, Santa Marta
764, 6, Santos de Maimona Los
765, 6, Segura de León
766, 6, Siruela
767, 6, Solana de los Barros
768, 6, Talarrubias
769, 6, Talavera la Real
770, 6, Táliga
771, 6, Tamurejo
772, 6, Torre de Miguel Sesmero
773, 6, Torremayor
774, 6, Torremejía
775, 6, Trasierra
776, 6, Trujillanos
777, 6, Usagre
778, 6, Valdecaballeros
779, 6, Valdelacalzada
780, 6, Valdetorres
781, 6, Valencia de las Torres
782, 6, Valencia del Mombuey
783, 6, Valencia del Ventoso
784, 6, Valle de la Serena
785, 6, Valle de Matamoros
786, 6, Valle de Santa Ana
787, 6, Valverde de Burguillos
788, 6, Valverde de Leganés
789, 6, Valverde de Llerena
790, 6, Valverde de Mérida
791, 6, Villafranca de los Barros
792, 6, Villagarcía de la Torre
793, 6, Villagonzalo
794, 6, Villalba de los Barros
795, 6, Villanueva de la Serena
796, 6, Villanueva del Fresno
797, 6, Villar de Rena
798, 6, Villar del Rey
799, 6, Villarta de los Montes
800, 6, Zafra
801, 6, Zahínos
802, 6, Zalamea de la Serena
803, 6, Zarza La
804, 6, Zarza-Capilla
805, 7, Alaior
806, 7, Alaró
807, 7, Alcúdia
808, 7, Algaida
809, 7, Andratx
810, 7, Ariany
811, 7, Artà
812, 7, Banyalbufar
813, 7, Binissalem
814, 7, Búger
815, 7, Bunyola
816, 7, Calvià
817, 7, Campanet
818, 7, Campos
819, 7, Capdepera
820, 7, Castell Es
821, 7, Ciutadella de Menorca
822, 7, Consell
823, 7, Costitx
824, 7, Deyá
825, 7, Eivissa
826, 7, Escorca
827, 7, Esporles
828, 7, Estellencs
829, 7, Felanitx
830, 7, Ferreries
831, 7, Formentera
832, 7, Fornalutx
833, 7, Inca
834, 7, Lloret de Vistalegre
835, 7, Lloseta
836, 7, Llubí
837, 7, Llucmajor
838, 7, Manacor
839, 7, Mancor de la Vall
840, 7, Maó
841, 7, Maria de la Salut
842, 7, Marratxí
843, 7, Mercadal Es
844, 7, Migjorn Gran Es
845, 7, Montuïri
846, 7, Muro
847, 7, Palma de Mallorca
848, 7, Petra
849, 7, Pobla Sa
850, 7, Pollença
851, 7, Porreres
852, 7, Puigpunyent
853, 7, Salines Ses
854, 7, Sant Antoni de Portmany
855, 7, Sant Joan
856, 7, Sant Joan de Labritja
857, 7, Sant Josep de sa Talaia
858, 7, Sant Llorenç des Cardassar
859, 7, Sant Lluís
860, 7, Santa Eugènia
861, 7, Santa Eulalia del Río
862, 7, Santa Margalida
863, 7, Santa María del Camí
864, 7, Santanyí
865, 7, Selva
866, 7, Sencelles
867, 7, Sineu
868, 7, Sóller
869, 7, Son Servera
870, 7, Valldemossa
871, 7, Vilafranca de Bonany
872, 8, Abrera
873, 8, Aguilar de Segarra
874, 8, Aiguafreda
875, 8, Alella
876, 8, Alpens
877, 8, Ametlla del Vallès L
878, 8, Arenys de Mar
879, 8, Arenys de Munt
880, 8, Argençola
881, 8, Argentona
882, 8, Artés
883, 8, Avià
884, 8, Avinyó
885, 8, Avinyonet del Penedès
886, 8, Badalona
887, 8, Badia del Vallès
888, 8, Bagà
889, 8, Balenyà
890, 8, Balsareny
891, 8, Barberà del Vallès
892, 8, Barcelona
893, 8, Begues
894, 8, Bellprat
895, 8, Berga
896, 8, Bigues i Riells
897, 8, Borredà
898, 8, Bruc El
899, 8, Brull El
900, 8, Cabanyes Les
901, 8, Cabrera de Mar
902, 8, Cabrera dIgualada
903, 8, Cabrils
904, 8, Calaf
905, 8, Calders
906, 8, Caldes de Montbui
907, 8, Caldes dEstrac
908, 8, Calella
909, 8, Calldetenes
910, 8, Callús
911, 8, Calonge de Segarra
912, 8, Campins
913, 8, Canet de Mar
914, 8, Canovelles
915, 8, Cànoves i Samalús
916, 8, Canyelles
917, 8, Capellades
918, 8, Capolat
919, 8, Cardedeu
920, 8, Cardona
921, 8, Carme
922, 8, Casserres
923, 8, Castell de lAreny
924, 8, Castellar de nHug
925, 8, Castellar del Riu
926, 8, Castellar del Vallès
927, 8, Castellbell i el Vilar
928, 8, Castellbisbal
929, 8, Castellcir
930, 8, Castelldefels
931, 8, Castellet i la Gornal
932, 8, Castellfollit de Riubregós
933, 8, Castellfollit del Boix
934, 8, Castellgalí
935, 8, Castellnou de Bages
936, 8, Castellolí
937, 8, Castellterçol
938, 8, Castellví de la Marca
939, 8, Castellví de Rosanes
940, 8, Centelles
941, 8, Cercs
942, 8, Cerdanyola del Vallès
943, 8, Cervelló
944, 8, Collbató
945, 8, Collsuspina
946, 8, Copons
947, 8, Corbera de Llobregat
948, 8, Cornellà de Llobregat
949, 8, Cubelles
950, 8, Dosrius
951, 8, Esparreguera
952, 8, Esplugues de Llobregat
953, 8, Espunyola L
954, 8, Estany L
955, 8, Figaró-Montmany
956, 8, Fígols
957, 8, Fogars de la Selva
958, 8, Fogars de Montclús
959, 8, Folgueroles
960, 8, Fonollosa
961, 8, Font-rubí
962, 8, Franqueses del Vallès Les
963, 8, Gaià
964, 8, Gallifa
965, 8, Garriga La
966, 8, Gavà
967, 8, Gelida
968, 8, Gironella
969, 8, Gisclareny
970, 8, Granada La
971, 8, Granera
972, 8, Granollers
973, 8, Gualba
974, 8, Guardiola de Berguedà
975, 8, Gurb
976, 8, Hospitalet de Llobregat L
977, 8, Hostalets de Pierola Els
978, 8, Igualada
979, 8, Jorba
980, 8, Llacuna La
981, 8, Llagosta La
982, 8, Lliçà dAmunt
983, 8, Lliçà de Vall
984, 8, Llinars del Vallès
985, 8, Lluçà
986, 8, Malgrat de Mar
987, 8, Malla
988, 8, Manlleu
989, 8, Manresa
990, 8, Marganell
991, 8, Martorell
992, 8, Martorelles
993, 8, Masies de Roda Les
994, 8, Masies de Voltregà Les
995, 8, Masnou El
996, 8, Masquefa
997, 8, Matadepera
998, 8, Mataró
999, 8, Mediona
1000, 8, Moià
1001, 8, Molins de Rei
1002, 8, Mollet del Vallès
1003, 8, Monistrol de Calders
1004, 8, Monistrol de Montserrat
1005, 8, Montcada i Reixac
1006, 8, Montclar
1007, 8, Montesquiu
1008, 8, Montgat
1009, 8, Montmajor
1010, 8, Montmaneu
1011, 8, Montmeló
1012, 8, Montornès del Vallès
1013, 8, Montseny
1014, 8, Muntanyola
1015, 8, Mura
1016, 8, Navarcles
1017, 8, Navàs
1018, 8, Nou de Berguedà La
1019, 8, Òdena
1020, 8, Olèrdola
1021, 8, Olesa de Bonesvalls
1022, 8, Olesa de Montserrat
1023, 8, Olivella
1024, 8, Olost
1025, 8, Olvan
1026, 8, Orís
1027, 8, Oristà
1028, 8, Orpí
1029, 8, Òrrius
1030, 8, Pacs del Penedès
1031, 8, Palafolls
1032, 8, Palau-solità i Plegamans
1033, 8, Pallejà
1034, 8, Palma de Cervelló La
1035, 8, Papiol El
1036, 8, Parets del Vallès
1037, 8, Perafita
1038, 8, Piera
1039, 8, Pineda de Mar
1040, 8, Pla del Penedès El
1041, 8, Pobla de Claramunt La
1042, 8, Pobla de Lillet La
1043, 8, Polinyà
1044, 8, Pont de Vilomara i Rocafort El
1045, 8, Pontons
1046, 8, Prat de Llobregat El
1047, 8, Prats de Lluçanès
1048, 8, Prats de Rei Els
1049, 8, Premià de Dalt
1050, 8, Premià de Mar
1051, 8, Puigdàlber
1052, 8, Puig-reig
1053, 8, Pujalt
1054, 8, Quar La
1055, 8, Rajadell
1056, 8, Rellinars
1057, 8, Ripollet
1058, 8, Roca del Vallès La
1059, 8, Roda de Ter
1060, 8, Rubí
1061, 8, Rubió
1062, 8, Rupit i Pruit
1063, 8, Sabadell
1064, 8, Sagàs
1065, 8, Saldes
1066, 8, Sallent
1067, 8, Sant Adrià de Besòs
1068, 8, Sant Agustí de Lluçanès
1069, 8, Sant Andreu de la Barca
1070, 8, Sant Andreu de Llavaneres
1071, 8, Sant Antoni de Vilamajor
1072, 8, Sant Bartomeu del Grau
1073, 8, Sant Boi de Llobregat
1074, 8, Sant Boi de Lluçanès
1075, 8, Sant Cebrià de Vallalta
1076, 8, Sant Celoni
1077, 8, Sant Climent de Llobregat
1078, 8, Sant Cugat del Vallès
1079, 8, Sant Cugat Sesgarrigues
1080, 8, Sant Esteve de Palautordera
1081, 8, Sant Esteve Sesrovires
1082, 8, Sant Feliu de Codines
1083, 8, Sant Feliu de Llobregat
1084, 8, Sant Feliu Sasserra
1085, 8, Sant Fost de Campsentelles
1086, 8, Sant Fruitós de Bages
